Timestamp,Differance,Node ID,Message
1720134305010, ,1371,0c02000000000000
1720134305010, ,647,0000000000000000
1720134305035, ,72,0000000007000000
1720134305044, ,513,0000000000000000
1720134305044, ,1190,08000000000056a0
1720134305050, ,1292,5b120000c4390200
1720134305059, ,1292,5b120000c4390200
1720134305059, ,72,0000000007000000
1720134305060, ,72,0000000007000000
1720134305070, ,513,0000000000000000
1720134305072, ,647,0000000000000000
1720134305072, ,513,0000000000000000
1720134305089, ,739,0200000000000000
1720134305089, ,1190,08000000000056a0
1720134305089, ,1029,0000000000000000
1720134305089, ,1024,0707000200020001
1720134305089, ,720,6222580100000000
1720134305089, ,721,0000000000000000
1720134305089, ,725,0501ffffc2f44800
1720134305089, ,726,000000000000a000
1720134305089, ,727,0000000000000000
1720134305089, ,728,201c170000000000
1720134305089, ,729,087777303a384938
1720134305089, ,730,000a022000000000
1720134305089, ,731,ffffffff00000000
1720134305089, ,732,0500f80000000000
1720134305089, ,734,a500000020a10000
1720134305089, ,736,0000000200000000
1720134305089, ,741,3404003000000000
1720134305093, ,742,0000000000000000
1720134305093, ,743,0064006400640064
1720134305093, ,744,0000000000000000
1720134305093, ,745,0000000000000000
1720134305093, ,746,00010001fff52516
1720134305093, ,1235,0000542000000000
1720134305093, ,748,0064006400000000
1720134305093, ,1371,0c02000000000000
1720134305093, ,750,0000000000000000
1720134305093, ,755,1f00000000000000
1720134305094, ,757,5008000000000000
1720134305094, ,1000,0000000000000000
1720134305094, ,1232,2080005400000000
1720134305094, ,1236,120227ff00000000
1720134305094, ,1243,0801000000000000
1720134305097, ,1190,08000000000056a0
1720134305107, ,1029,023830003b0266ed
1720134305107, ,1024,0600010002000101
1720134305112, ,1371,0c02000000000000
1720134305118, ,72,0000000007000000
1720134305123, ,513,0000000000000000
1720134305127, ,1190,08000000000056a0
1720134305131, ,1292,5b120000c4390200
1720134305137, ,672,ffffffff00001e00
1720134305148, ,1244,6809000000000000
1720134305149, ,72,0000000007000000
1720134305151, ,72,0000000007000000
1720134305157, ,513,0000000000000000
1720134305158, ,513,0000000000000000
1720134305161, ,1190,08000000000056a0
1720134305166, ,647,0000000000000000
1720134305171, ,1371,0c02000000000000
1720134305175, ,72,0000000007000000
1720134305181, ,513,0000000000000000
1720134305185, ,1190,08000000000056a0
1720134305187, ,1190,08000000000056a0
1720134305194, ,1029,0000000000000000
1720134305195, ,1292,5b120000c4390200
1720134305195, ,1024,0707000200020001
1720134305201, ,720,6222580100000000
1720134305205, ,721,0000000000000000
1720134305213, ,725,5100c48fc2144800
1720134305216, ,726,000000000000a000
1720134305222, ,727,0000000000000000
1720134305228, ,728,e81c170000000000
1720134305234, ,729,088877303a384938
1720134305235, ,730,000a022000000000
1720134305248, ,731,ffffffff00000000
1720134305254, ,732,1f00f80000000000
1720134305255, ,647,0000000000000000
1720134305255, ,72,0000000007000000
1720134305256, ,513,0000000000000000
1720134305258, ,734,a100000020a10000
1720134305273, ,736,0000000200000000
1720134305273, ,1190,08000000000056a0
1720134305273, ,741,3404003000000000
1720134305279, ,742,0000000000000000
1720134305285, ,743,0064006400640064
1720134305291, ,744,0000000000000000
1720134305295, ,745,0000000000000000
1720134305299, ,746,00010001fff52516
1720134305304, ,748,0065006400000000
1720134305313, ,750,0000000000000000
1720134305316, ,755,1f00000000000000
1720134305319, ,757,1008000000000000
1720134305325, ,1000,0000000000000000
1720134305327, ,1371,0c02000000000000
1720134305328, ,1029,0000000000000000
1720134305330, ,1232,2080005400000000
1720134305334, ,1236,120227ff00000000
1720134305334, ,1024,0801402606020101
1720134305342, ,1243,0801000000000000
1720134305342, ,1190,08000000000056a0
1720134305342, ,72,0000000007000000
1720134305345, ,1244,6809000000000000
1720134305351, ,1292,5b120000c4390200
1720134305356, ,486,800ce89b00000000
1720134305360, ,72,0000000007000000
1720134305371, ,513,0000000000000000
1720134305374, ,513,0000000000000000
1720134305377, ,1190,08000000000056a0
1720134305382, ,1371,0c02000000000000
1720134305387, ,647,0000000000000000
1720134305390, ,72,0000000007000000
1720134305406, ,1292,5b120000c4390200
1720134305406, ,513,0000000000000000
1720134305414, ,1190,08000000000056a0
1720134305415, ,1292,5b120000c4390200
1720134305422, ,1024,0801402606020101
1720134305432, ,647,0000000000000000
1720134305432, ,1029,0000000000000000
1720134305435, ,1190,08000000000056a0
1720134305435, ,72,0000000007000000
1720134305447, ,72,0000000007000000
1720134305453, ,513,0000000000000000
1720134305453, ,513,0000000000000000
1720134305459, ,1190,08000000000056a0
1720134305463, ,1371,0c02000000000000
1720134305469, ,647,0000000000000000
1720134305480, ,1190,08000000000056a0
1720134305480, ,72,0000000007000000
1720134305482, ,513,0000000000000000
1720134305490, ,1292,5b120000c4390200
1720134305497, ,1190,08000000000056a0
1720134305504, ,72,0000000007000000
1720134305504, ,513,0000000000000000
1720134305513, ,1371,0c02000000000000
1720134305518, ,1029,0167a84f09a36008
1720134305519, ,1371,0c02000000000000
1720134305526, ,1024,0902020202000324
1720134305529, ,647,0000000000000000
1720134305535, ,1190,08000000000056a0
1720134305535, ,1190,08000000000056a0
1720134305535, ,72,0000000007000000
1720134305539, ,72,0000000007000000
1720134305544, ,513,0000000000000000
1720134305547, ,513,0000000000000000
1720134305548, ,1292,5b120000c4390200
1720134305553, ,1190,08000000000056a0
1720134305561, ,72,0000000007000000
1720134305565, ,513,0000000000000000
1720134305568, ,1371,0c02000000000000
1720134305573, ,1190,08000000000056a0
1720134305584, ,647,0000000000000000
1720134305584, ,1292,5b120000c4390200
1720134305584, ,1029,0167a84f083b6008
1720134305584, ,739,0200000000000000
1720134305590, ,1235,0000542000000000
1720134305592, ,1292,5b120000c4390200
1720134305597, ,1024,0902020202000324
1720134305599, ,72,0000000007000000
1720134305610, ,513,0000000000000000
1720134305610, ,647,0000000000000000
1720134305610, ,1029,023830003b0266ed
1720134305614, ,1024,0a00010100213534
1720134305619, ,1190,08000000000056a0
1720134305622, ,1371,0c02000000000000
1720134305628, ,1190,08000000000056a0
1720134305628, ,72,0000000007000000
1720134305630, ,72,0000000007000000
1720134305635, ,513,0000000000000000
1720134305635, ,513,0000000000000000
1720134305637, ,672,ffffffff00001e00
1720134305643, ,1190,08000000000056a0
1720134305654, ,1292,5b120000c4390200
1720134305656, ,647,0000000000000000
1720134305657, ,72,0000000007000000
1720134305662, ,513,0000000000000000
1720134305670, ,1190,08000000000056a0
1720134305673, ,1029,0500000000000000
1720134305677, ,1024,0b00010405080200
1720134305688, ,1371,0c02000000000000
1720134305688, ,720,6222580100000000
1720134305695, ,721,0000000000000000
1720134305695, ,1371,0c02000000000000
1720134305697, ,725,5100c48fc2144800
1720134305707, ,726,000000000000a000
1720134305712, ,727,0000000000000000
1720134305713, ,728,e81c170000000000
1720134305722, ,729,088877303a384938
1720134305728, ,1190,08000000000056a0
1720134305728, ,730,000a022000000000
1720134305728, ,72,0000000007000000
1720134305728, ,731,ffffffff00000000
1720134305728, ,513,0000000000000000
1720134305737, ,732,1f00f80000000000
1720134305740, ,734,a100000020a10000
1720134305743, ,736,0000000200000000
1720134305752, ,741,3404003000000000
1720134305752, ,742,0000000000000000
1720134305757, ,743,0064006400640064
1720134305765, ,744,0000000000000000
1720134305769, ,745,0000000000000000
1720134305775, ,746,00010001fff52516
1720134305781, ,748,0065006400000000
1720134305795, ,750,0000000000000000
1720134305795, ,1292,5b120000c4390200
1720134305795, ,755,1f00000000000000
1720134305796, ,1190,08000000000056a0
1720134305796, ,647,0000000000000000
1720134305796, ,739,0200000000000000
1720134305802, ,757,1008000000000000
1720134305807, ,1000,0000000000000000
1720134305810, ,1232,2080005400000000
1720134305812, ,1235,0000542000000000
1720134305818, ,1236,120227ff00000000
1720134305824, ,1243,0801000000000000
1720134305824, ,1371,0c02000000000000
1720134305824, ,72,0000000007000000
1720134305825, ,513,0000000000000000
1720134305830, ,1244,6809000000000000
1720134305831, ,1024,0a00010100213534
1720134305835, ,72,0000000007000000
1720134305842, ,513,0000000000000000
1720134305861, ,486,800ce89b00000000
1720134305862, ,1190,08000000000056a0
1720134305869, ,1292,5b120000c4390200
1720134305887, ,1029,023830003b0266ed
1720134305887, ,647,0000000000000000
1720134305902, ,72,0000000007000000
1720134305919, ,513,0000000000000000
1720134305919, ,1190,08000000000056a0
1720134305920, ,1292,5b120000c4390200
1720134305920, ,72,0000000007000000
1720134305925, ,1190,08000000000056a0
1720134305929, ,1371,0c02000000000000
1720134305935, ,72,0000000007000000
1720134305939, ,513,0000000000000000
1720134305939, ,513,0000000000000000
1720134305943, ,1024,0c00010000000201
1720134305945, ,672,ffffffff00001e00
1720134305949, ,1190,08000000000056a0
1720134305954, ,1029,1146413243433745
1720134305964, ,1292,5b120000c4390200
1720134305983, ,72,0000000007000000
1720134305983, ,486,800ce80700000000
1720134305987, ,513,0000000000000000
1720134305990, ,647,0000000000000000
1720134305991, ,1190,08000000000056a0
1720134305995, ,1190,08000000000056a0
1720134305995, ,1371,0c02000000000000
1720134306003, ,1371,0c02000000000000
1720134306009, ,72,0000000007000000
1720134306011, ,513,0000000000000000
1720134306011, ,647,0000000000000000
1720134306014, ,72,0000000007000000
1720134306015, ,1190,08000000000056a0
1720134306020, ,1292,5b120000c4390200
1720134306026, ,1029,0167a84f09ad9ff7
1720134306030, ,1024,0d03010100020202
1720134306035, ,72,0000000007000000
1720134306041, ,513,0000000000000000
1720134306044, ,647,0000000000000000
1720134306050, ,1190,08000000000056a0
1720134306055, ,1371,0c02000000000000
1720134306055, ,513,0000000000000000
1720134306060, ,72,0000000007000000
1720134306066, ,513,0000000000000000
1720134306072, ,1190,08000000000056a0
1720134306076, ,1292,5b120000c4390200
1720134306079, ,1190,08000000000056a0
1720134306083, ,1029,0500000000000000
1720134306083, ,72,0000000007000000
1720134306086, ,1024,0b00010405080200
1720134306086, ,513,0000000000000000
1720134306087, ,720,6222580100000000
1720134306087, ,721,0000000000000000
1720134306087, ,725,0501ffffc2f44800
1720134306088, ,726,000000000000a000
1720134306088, ,727,0000000000000000
1720134306089, ,728,201c170000000000
1720134306089, ,729,087777303a384938
1720134306090, ,730,000a022000000000
1720134306090, ,1190,08000000000056a0
1720134306092, ,731,ffffffff00000000
1720134306092, ,732,0500f80000000000
1720134306092, ,734,a500000020a10000
1720134306092, ,736,0000000200000000
1720134306092, ,741,3404003000000000
1720134306092, ,742,0000000000000000
1720134306093, ,743,0064006400640064
1720134306093, ,744,0000000000000000
1720134306095, ,745,0000000000000000
1720134306095, ,746,00010001fff52516
1720134306095, ,748,0064006400000000
1720134306095, ,750,0000000000000000
1720134306095, ,647,0000000000000000
1720134306095, ,755,1f00000000000000
1720134306095, ,757,5008000000000000
1720134306098, ,1000,0000000000000000
1720134306098, ,1232,2080005400000000
1720134306098, ,1236,120227ff00000000
1720134306098, ,1243,0801000000000000
1720134306098, ,1244,6809000000000000
1720134306102, ,739,0200000000000000
1720134306105, ,1235,0000542000000000
1720134306108, ,1292,5b120000c4390200
1720134306109, ,72,0000000007000000
1720134306112, ,1371,0c02000000000000
1720134306115, ,1029,023830003b0266ed
1720134306127, ,1024,0e02040000010101
1720134306134, ,748,0066006400000000
1720134306138, ,1190,08000000000056a0
1720134306142, ,72,0000000007000000
1720134306150, ,513,0000000000000000
1720134306160, ,1292,5b120000c4390200
1720134306160, ,513,0000000000000000
1720134306166, ,672,ffffffff00001e00
1720134306172, ,1190,08000000000056a0
1720134306176, ,72,0000000007000000
1720134306181, ,513,0000000000000000
1720134306187, ,1371,0c02000000000000
1720134306192, ,1190,08000000000056a0
1720134306194, ,1371,0c02000000000000
1720134306195, ,647,0000000000000000
1720134306196, ,1190,08000000000056a0
1720134306203, ,647,0000000000000000
1720134306203, ,72,0000000007000000
1720134306203, ,72,0000000007000000
1720134306206, ,513,0000000000000000
1720134306211, ,1292,5b120000c4390200
1720134306217, ,1029,0000000000000000
1720134306225, ,1024,0f01000101000000
1720134306226, ,720,6222580100000000
1720134306233, ,721,0000000000000000
1720134306237, ,725,5100c48fc2144800
1720134306242, ,513,0000000000000000
1720134306243, ,726,000000000000a000
1720134306250, ,727,0000000000000000
1720134306250, ,728,e81c170000000000
1720134306261, ,729,088877303a384938
1720134306261, ,730,000a022000000000
1720134306269, ,731,ffffffff00000000
1720134306271, ,732,1f00f80000000000
1720134306276, ,734,a100000020a10000
1720134306283, ,736,0000000200000000
1720134306285, ,1190,08000000000056a0
1720134306286, ,741,3404003000000000
1720134306295, ,742,0000000000000000
1720134306296, ,743,0064006400640064
1720134306298, ,1292,5b120000c4390200
1720134306300, ,72,0000000007000000
1720134306301, ,744,0000000000000000
1720134306307, ,745,0000000000000000
1720134306313, ,746,00010001fff52516
1720134306317, ,748,0066006400000000
1720134306325, ,750,0000000000000000
1720134306326, ,755,1f00000000000000
1720134306328, ,513,0000000000000000
1720134306328, ,1190,08000000000056a0
1720134306328, ,1024,0c00010000000201
1720134306333, ,757,1008000000000000
1720134306338, ,1000,0000000000000000
1720134306343, ,1232,2080005400000000
1720134306350, ,1236,120227ff00000000
1720134306351, ,1243,0801000000000000
1720134306359, ,1244,6809000000000000
1720134306361, ,486,800ce89b00000000
1720134306368, ,1190,08000000000056a0
1720134306372, ,1029,1146413243433745
1720134306372, ,72,0000000007000000
1720134306377, ,513,0000000000000000
1720134306381, ,1371,0c02000000000000
1720134306386, ,647,0000000000000000
1720134306393, ,1190,08000000000056a0
1720134306396, ,1292,5b120000c4390200
1720134306396, ,1371,0c02000000000000
1720134306397, ,72,0000000007000000
1720134306397, ,513,0000000000000000
1720134306401, ,72,0000000007000000
1720134306406, ,513,0000000000000000
1720134306414, ,1190,08000000000056a0
1720134306417, ,1024,1004000202010012
1720134306425, ,1029,0000000000000000
1720134306425, ,647,0000000000000000
1720134306426, ,748,0065006400000000
1720134306433, ,1371,0c02000000000000
1720134306438, ,72,0000000007000000
1720134306442, ,513,0000000000000000
1720134306447, ,647,0000000000000000
1720134306459, ,1190,08000000000056a0
1720134306464, ,1190,08000000000056a0
1720134306467, ,1292,5b120000c4390200
1720134306472, ,72,0000000007000000
1720134306476, ,513,0000000000000000
1720134306483, ,1190,08000000000056a0
1720134306484, ,1371,0c02000000000000
1720134306489, ,72,0000000007000000
1720134306492, ,1292,5b120000c4390200
1720134306492, ,72,0000000007000000
1720134306494, ,513,0000000000000000
1720134306500, ,1029,0167a84f09b76008
1720134306506, ,1024,1101000000000002
1720134306511, ,1190,08000000000056a0
1720134306511, ,513,0000000000000000
1720134306517, ,647,0000000000000000
1720134306520, ,1292,5b120000c4390200
1720134306527, ,72,0000000007000000
1720134306530, ,513,0000000000000000
1720134306542, ,1190,08000000000056a0
1720134306548, ,1371,0c02000000000000
1720134306552, ,1190,08000000000056a0
1720134306552, ,72,0000000007000000
1720134306559, ,513,0000000000000000
1720134306563, ,1190,08000000000056a0
1720134306567, ,1292,5b120000c4390200
1720134306573, ,647,0000000000000000
1720134306576, ,1371,0c02000000000000
1720134306576, ,1029,0167a84f08459ff7
1720134306579, ,739,0200000000000000
1720134306583, ,1235,0000542000000000
1720134306588, ,1024,0d03010100020202
1720134306588, ,72,0000000007000000
1720134306588, ,1029,023830003b0266ed
1720134306593, ,1024,1201010102040202
1720134306596, ,513,0000000000000000
1720134306602, ,72,0000000007000000
1720134306602, ,647,0000000000000000
1720134306605, ,513,0000000000000000
1720134306607, ,748,0067006400000000
1720134306613, ,1190,08000000000056a0
1720134306617, ,1371,0c02000000000000
1720134306623, ,72,0000000007000000
1720134306628, ,513,0000000000000000
1720134306633, ,672,ffffffff00001e00
1720134306638, ,1190,08000000000056a0
1720134306643, ,1292,5b120000c4390200
1720134306645, ,1190,08000000000056a0
1720134306649, ,647,0000000000000000
1720134306654, ,72,0000000007000000
1720134306659, ,513,0000000000000000
1720134306662, ,1190,08000000000056a0
1720134306668, ,1371,0c02000000000000
1720134306673, ,1024,1301000201000202
1720134306680, ,720,6222580100000000
1720134306683, ,721,0000000000000000
1720134306683, ,1292,5b120000c4390200
1720134306688, ,72,0000000007000000
1720134306688, ,513,0000000000000000
1720134306690, ,725,5100c48fc2144800
1720134306695, ,726,000000000000a000
1720134306703, ,727,0000000000000000
1720134306709, ,513,0000000000000000
1720134306714, ,647,0000000000000000
1720134306720, ,739,0200000000000000
1720134306727, ,1235,0000542000000000
1720134306729, ,1190,08000000000056a0
1720134306732, ,1190,08000000000056a0
1720134306737, ,1029,023830003b0266ed
1720134306740, ,1024,0600010002000101
1720134306746, ,1292,5b120000c4390200
1720134306750, ,72,0000000007000000
1720134306754, ,513,0000000000000000
1720134306759, ,1190,08000000000056a0
1720134306768, ,1371,0c02000000000000
1720134306770, ,672,ffffffff00001e00
1720134306775, ,1371,0c02000000000000
1720134306775, ,486,800ce80700000000
1720134306782, ,72,0000000007000000
1720134306782, ,1190,08000000000056a0
1720134306783, ,72,0000000007000000
1720134306783, ,513,0000000000000000
1720134306789, ,1190,08000000000056a0
1720134306794, ,647,0000000000000000
1720134306795, ,513,0000000000000000
1720134306795, ,647,0000000000000000
1720134306797, ,739,0200000000000000
1720134306798, ,1292,5b120000c4390200
1720134306804, ,72,0000000007000000
1720134306811, ,513,0000000000000000
1720134306813, ,1190,08000000000056a0
1720134306819, ,1029,0000000000000000
1720134306823, ,1235,0000542000000000
1720134306824, ,1024,0707000200020001
1720134306826, ,1024,0e02040000010101
1720134306829, ,720,6222580100000000
1720134306831, ,1292,5b120000c4390200
1720134306835, ,721,0000000000000000
1720134306840, ,725,0501ffffc2f44800
1720134306844, ,726,000000000000a000
1720134306848, ,727,0000000000000000
1720134306854, ,728,201c170000000000
1720134306860, ,729,087777303a384938
1720134306865, ,730,000a022000000000
1720134306869, ,731,ffffffff00000000
1720134306872, ,1029,023830003b0266ed
1720134306875, ,732,0500f80000000000
1720134306875, ,1190,08000000000056a0
1720134306875, ,72,0000000007000000
1720134306880, ,734,a500000020a10000
1720134306885, ,736,0000000200000000
1720134306890, ,741,3404003000000000
1720134306895, ,742,0000000000000000
1720134306899, ,743,0064006400640064
1720134306905, ,744,0000000000000000
1720134306909, ,745,0000000000000000
1720134306912, ,513,0000000000000000
1720134306914, ,746,00010001fff52516
1720134306919, ,748,0064006400000000
1720134306924, ,1371,0c02000000000000
1720134306929, ,750,0000000000000000
1720134306934, ,755,1f00000000000000
1720134306939, ,1371,0c02000000000000
1720134306939, ,757,5008000000000000
1720134306944, ,1000,0000000000000000
1720134306944, ,672,ffffffff00001e00
1720134306949, ,1232,2080005400000000
1720134306955, ,1236,120227ff00000000
1720134306960, ,486,800ce80700000000
1720134306960, ,1243,0801000000000000
1720134306964, ,1244,6809000000000000
1720134306969, ,72,0000000007000000
1720134306971, ,1190,08000000000056a0
1720134306971, ,72,0000000007000000
1720134306977, ,513,0000000000000000
1720134306980, ,1190,08000000000056a0
1720134306986, ,1292,5b120000c4390200
1720134306989, ,647,0000000000000000
1720134306993, ,72,0000000007000000
1720134306996, ,513,0000000000000000
1720134306999, ,513,0000000000000000
1720134307005, ,647,0000000000000000
1720134307005, ,1190,08000000000056a0
1720134307009, ,1371,0c02000000000000
1720134307014, ,1029,0000000000000000
1720134307018, ,1024,0801402606020101
1720134307024, ,1190,08000000000056a0
1720134307028, ,72,0000000007000000
1720134307034, ,513,0000000000000000
1720134307038, ,1292,5b120000c4390200
1720134307044, ,647,0000000000000000
1720134307047, ,1292,5b120000c4390200
1720134307048, ,1190,08000000000056a0
1720134307054, ,72,0000000007000000
1720134307059, ,513,0000000000000000
1720134307066, ,1371,0c02000000000000
1720134307067, ,1190,08000000000056a0
1720134307067, ,72,0000000007000000
1720134307068, ,1190,08000000000056a0
1720134307074, ,72,0000000007000000
1720134307079, ,513,0000000000000000
1720134307079, ,513,0000000000000000
1720134307080, ,1029,0000000000000000
1720134307085, ,1292,5b120000c4390200
1720134307085, ,1024,0f01000101000000
1720134307085, ,720,6222580100000000
1720134307085, ,721,0000000000000000
1720134307085, ,725,0501ffffc2f44800
1720134307087, ,726,000000000000a000
1720134307087, ,727,0000000000000000
1720134307087, ,728,201c170000000000
1720134307087, ,729,087777303a384938
1720134307089, ,730,000a022000000000
1720134307089, ,1029,0167a84f083b6008
1720134307089, ,731,ffffffff00000000
1720134307089, ,732,0500f80000000000
1720134307089, ,734,a500000020a10000
1720134307089, ,736,0000000200000000
1720134307089, ,741,3404003000000000
1720134307090, ,742,0000000000000000
1720134307091, ,743,0064006400640064
1720134307091, ,744,0000000000000000
1720134307091, ,745,0000000000000000
1720134307092, ,746,00010001fff52516
1720134307092, ,748,0064006400000000
1720134307092, ,1371,0c02000000000000
1720134307092, ,750,0000000000000000
1720134307094, ,1024,0902020202000324
1720134307094, ,755,1f00000000000000
1720134307094, ,757,5008000000000000
1720134307094, ,1000,0000000000000000
1720134307094, ,1232,2080005400000000
1720134307094, ,1236,120227ff00000000
1720134307094, ,1243,0801000000000000
1720134307099, ,647,0000000000000000
1720134307107, ,1190,08000000000056a0
1720134307110, ,72,0000000007000000
1720134307114, ,513,0000000000000000
1720134307119, ,1371,0c02000000000000
1720134307124, ,1190,08000000000056a0
1720134307129, ,72,0000000007000000
1720134307137, ,513,0000000000000000
1720134307140, ,1292,5b120000c4390200
1720134307143, ,1244,6809000000000000
1720134307144, ,1190,08000000000056a0
1720134307149, ,647,0000000000000000
1720134307154, ,739,0200000000000000
1720134307160, ,1235,0000542000000000
1720134307165, ,1190,08000000000056a0
1720134307165, ,1371,0c02000000000000
1720134307165, ,72,0000000007000000
1720134307173, ,72,0000000007000000
1720134307173, ,513,0000000000000000
1720134307180, ,1024,0a00010100213534
1720134307185, ,1029,023830003b0266ed
1720134307185, ,513,0000000000000000
1720134307190, ,1190,08000000000056a0
1720134307194, ,1292,5b120000c4390200
1720134307195, ,1292,5b120000c4390200
1720134307200, ,72,0000000007000000
1720134307204, ,513,0000000000000000
1720134307210, ,672,ffffffff00001e00
1720134307214, ,486,800ce80700000000
1720134307221, ,1190,08000000000056a0
1720134307228, ,1371,0c02000000000000
1720134307231, ,647,0000000000000000
1720134307232, ,647,0000000000000000
1720134307235, ,72,0000000007000000
1720134307241, ,513,0000000000000000
1720134307244, ,1190,08000000000056a0
1720134307249, ,1029,0500000000000000
1720134307255, ,1024,0b00010405080200
1720134307260, ,720,6222580100000000
1720134307260, ,1190,08000000000056a0
1720134307262, ,72,0000000007000000
1720134307264, ,721,0000000000000000
1720134307270, ,725,0501ffffc2f44800
1720134307271, ,513,0000000000000000
1720134307274, ,726,000000000000a000
1720134307282, ,727,0000000000000000
1720134307286, ,728,201c170000000000
1720134307290, ,729,087777303a384938
1720134307295, ,730,000a022000000000
1720134307299, ,731,ffffffff00000000
1720134307307, ,732,0500f80000000000
1720134307309, ,734,a500000020a10000
1720134307313, ,736,0000000200000000
1720134307320, ,741,3404003000000000
1720134307320, ,1371,0c02000000000000
1720134307325, ,742,0000000000000000
1720134307327, ,1190,08000000000056a0
1720134307330, ,743,0064006400640064
1720134307334, ,744,0000000000000000
1720134307336, ,1024,1004000202010012
1720134307338, ,745,0000000000000000
1720134307344, ,746,00010001fff52516
1720134307350, ,748,0064006400000000
1720134307355, ,750,0000000000000000
1720134307358, ,1029,0000000000000000
1720134307358, ,72,0000000007000000
1720134307358, ,755,1f00000000000000
1720134307364, ,757,5008000000000000
1720134307366, ,513,0000000000000000
1720134307369, ,1000,0000000000000000
1720134307374, ,1232,2080005400000000
1720134307380, ,1236,120227ff00000000
1720134307385, ,1243,0801000000000000
1720134307396, ,1244,6809000000000000
1720134307396, ,1292,5b120000c4390200
1720134307404, ,1292,5b120000c4390200
1720134307414, ,72,0000000007000000
1720134307414, ,647,0000000000000000
1720134307420, ,513,0000000000000000
1720134307488, ,1190,08000000000056a0
1720134307488, ,1371,0c02000000000000
1720134307490, ,1190,08000000000056a0
1720134307490, ,72,0000000007000000
1720134307490, ,513,0000000000000000
1720134307495, ,647,0000000000000000
1720134307495, ,1371,0c02000000000000
1720134307501, ,72,0000000007000000
1720134307505, ,513,0000000000000000
1720134307577, ,1190,08000000000056a0
1720134307577, ,1190,08000000000056a0
1720134307579, ,1292,5b120000c4390200
1720134307579, ,72,0000000007000000
1720134307579, ,513,0000000000000000
1720134307579, ,1029,0167a84f084f6008
1720134307583, ,1292,5b120000c4390200
1720134307587, ,72,0000000007000000
1720134307616, ,513,0000000000000000
1720134307616, ,1024,1101000000000002
1720134307619, ,1190,08000000000056a0
1720134307619, ,647,0000000000000000
1720134307684, ,1024,0c00010000000201
1720134307684, ,1029,1146413243433745
1720134307684, ,1190,08000000000056a0
1720134307684, ,1371,0c02000000000000
1720134307684, ,72,0000000007000000
1720134307685, ,513,0000000000000000
1720134307685, ,1371,0c02000000000000
1720134307685, ,72,0000000007000000
1720134307695, ,513,0000000000000000
1720134307700, ,647,0000000000000000
1720134307700, ,1190,08000000000056a0
1720134307714, ,1292,5b120000c4390200
1720134307737, ,72,0000000007000000
1720134307741, ,1190,08000000000056a0
1720134307741, ,1292,5b120000c4390200
1720134307741, ,513,0000000000000000
1720134307741, ,72,0000000007000000
1720134307753, ,1190,08000000000056a0
1720134307761, ,1371,0c02000000000000
1720134307785, ,1029,0167a84f08459ff7
1720134307785, ,513,0000000000000000
1720134307790, ,1024,0d03010100020202
1720134307800, ,72,0000000007000000
1720134307800, ,1190,08000000000056a0
1720134307800, ,647,0000000000000000
1720134307800, ,739,0200000000000000
1720134307813, ,513,0000000000000000
1720134307814, ,1235,0000542000000000
1720134307819, ,647,0000000000000000
1720134307824, ,1371,0c02000000000000
1720134307824, ,1190,08000000000056a0
1720134307841, ,1024,1201010102040202
1720134307841, ,1029,023830003b0266ed
1720134307841, ,1292,5b120000c4390200
1720134307841, ,72,0000000007000000
1720134307841, ,72,0000000007000000
1720134307851, ,513,0000000000000000
1720134307851, ,1190,08000000000056a0
1720134307858, ,1371,0c02000000000000
1720134307862, ,1190,08000000000056a0
1720134307863, ,513,0000000000000000
1720134307868, ,72,0000000007000000
1720134307874, ,513,0000000000000000
1720134307877, ,647,0000000000000000
1720134307886, ,739,0200000000000000
1720134307890, ,1235,0000542000000000
1720134307892, ,1024,0e02040000010101
1720134307897, ,1292,5b120000c4390200
1720134307903, ,1029,023830003b0266ed
1720134307905, ,1190,08000000000056a0
1720134307907, ,1190,08000000000056a0
1720134307912, ,72,0000000007000000
1720134307916, ,513,0000000000000000
1720134307922, ,1371,0c02000000000000
1720134307928, ,672,ffffffff00001e00
1720134307932, ,486,800ce80700000000
1720134307932, ,1292,5b120000c4390200
1720134307932, ,72,0000000007000000
1720134307936, ,1190,08000000000056a0
1720134307942, ,513,0000000000000000
1720134307942, ,72,0000000007000000
1720134307946, ,672,ffffffff00001e00
1720134307946, ,513,0000000000000000
1720134307951, ,486,800ce80700000000
1720134307952, ,647,0000000000000000
1720134307956, ,1292,5b120000c4390200
1720134307962, ,1190,08000000000056a0
1720134307970, ,72,0000000007000000
1720134307972, ,513,0000000000000000
1720134307977, ,1029,0000000000000000
1720134307982, ,1024,0f01000101000000
1720134307988, ,720,6222580100000000
1720134307992, ,1190,08000000000056a0
1720134307992, ,721,0000000000000000
1720134307995, ,1371,0c02000000000000
1720134307998, ,725,0501ffffc2f44800
1720134308002, ,726,000000000000a000
1720134308012, ,727,0000000000000000
1720134308019, ,728,201c170000000000
1720134308039, ,647,0000000000000000
1720134308039, ,729,087777303a384938
1720134308039, ,72,0000000007000000
1720134308040, ,730,000a022000000000
1720134308047, ,731,ffffffff00000000
1720134308047, ,513,0000000000000000
1720134308050, ,732,0500f80000000000
1720134308056, ,734,a500000020a10000
1720134308061, ,736,0000000200000000
1720134308067, ,741,3404003000000000
1720134308072, ,742,0000000000000000
1720134308076, ,743,0064006400640064
1720134308080, ,1190,08000000000056a0
1720134308080, ,744,0000000000000000
